Now----, Next---, Cage, LocalTime--, Pos, hw---------, Dep, Arr, SD, Clt--------, Ton, Tof, Hc-
20.TOFP, 21.TOFB,    1, 1.90209e+02,   9, 2.80000e+01,   1,   9, UU, 1.90209e+02,   0,   0,   3
21.TOFB, 22.TOFM,    1, 1.90209e+02,   9, 2.80000e+01,   1,   9, UU, 1.90209e+02,   0,   0,   3
22.TOFM, 23.TOFC,    1, 1.91009e+02,   9, 2.80000e+01,   1,   9, UU, 1.91009e+02,   0,   1,   2
23.TOFC, 24.TONP,    1, 1.91009e+02,   9, 2.80000e+01,   1,   9, UU, 1.91009e+02,   0,   0,   2
24.TONP, 28.DCLB,    1, 1.91009e+02,   9, 2.80000e+01,   1,   9, UU, 1.91009e+02,   0,   0,   2
28.DCLB, 29.DCLM,    1, 1.92859e+02,   9, 2.80000e+01,   1,   9, UU, 1.92859e+02,   0,   0,   2
29.DCLM, 30.DCLC,    1, 1.94709e+02,   9, 2.80000e+01,   1,   9, UU, 1.94709e+02,   0,   0,   2
30.DCLC, 31.RSTC,    1, 1.94709e+02,   9, 2.80000e+01,   1,   9, UU, 1.94709e+02,   0,   0,   2
31.RSTC, 04.RTSC,    1, 1.94709e+02,   9, 2.80000e+01,   1,   9, UU, 1.94709e+02,   0,   0,   2
04.RTSC, 06.RSUB,    1, 1.94709e+02,   9, 2.80000e+01,   9,  10, UU, 1.94709e+02,   0,   0,   2
06.RSUB, 07.RSUM,    1, 1.96402e+02,   9, 2.84375e+01,   9,  10, UU, 1.96402e+02,   0,   0,   2
07.RSUM, 08.RSUC,    1, 1.98095e+02,   9, 2.97500e+01,   9,  10, UU, 1.98095e+02,   0,   0,   2
08.RSUC, 12.RSDB,    1, 1.98095e+02,   9, 2.97500e+01,   9,  10, UU, 1.98095e+02,   0,   0,   2
12.RSDB, 13.RSDM,    1, 1.98095e+02,   9, 3.10625e+01,   9,  10, UU, 1.98095e+02,   0,   0,   2
13.RSDM, 14.RSDC,    1, 2.01480e+02,  10, 3.15000e+01,   9,  10, UU, 2.01480e+02,   0,   0,   2
14.RSDC, 15.RSTB,    1, 2.01480e+02,  10, 3.15000e+01,   9,  10, UU, 2.01480e+02,   0,   0,   2
15.RSTB, 16.RSTM,    1, 2.01480e+02,  10, 3.15000e+01,   9,  10, UU, 2.01480e+02,   0,   0,   2
16.RSTM, 17.DOPB,    1, 2.01480e+02,  10, 3.15000e+01,   9,  10, UU, 2.01480e+02,   0,   0,   2
17.DOPB, 18.DOPM,    1, 2.02530e+02,  10, 3.15000e+01,   9,  10, UU, 2.02530e+02,   0,   0,   2
18.DOPM, 19.DOPC,    1, 2.03580e+02,  10, 3.15000e+01,   9,  10, UU, 2.03580e+02,   0,   0,   2
19.DOPC, 20.TOFP,    1, 2.03580e+02,  10, 3.15000e+01,   9,  10, UU, 2.03580e+02,   0,   0,   2
20.TOFP, 21.TOFB,    1, 2.03580e+02,  10, 3.15000e+01,   9,  10, UU, 2.03580e+02,   0,   0,   2
21.TOFB, 22.TOFM,    1, 2.04380e+02,  10, 3.15000e+01,   9,  10, UU, 2.04380e+02,   0,   1,   1
22.TOFM, 23.TOFC,    1, 2.05180e+02,  10, 3.15000e+01,   9,  10, UU, 2.05180e+02,   0,   1,   0
23.TOFC, 24.TONP,    1, 2.05180e+02,  10, 3.15000e+01,   9,  10, UU, 2.05180e+02,   0,   0,   0
24.TONP, 28.DCLB,    1, 2.05180e+02,  10, 3.15000e+01,   9,  10, UU, 2.05180e+02,   0,   0,   0
28.DCLB, 29.DCLM,    1, 2.07030e+02,  10, 3.15000e+01,   9,  10, UU, 2.07030e+02,   0,   0,   0
29.DCLM, 30.DCLC,    1, 2.08880e+02,  10, 3.15000e+01,   9,  10, UU, 2.08880e+02,   0,   0,   0
30.DCLC, 31.RSTC,    1, 2.08880e+02,  10, 3.15000e+01,   9,  10, UU, 2.08880e+02,   0,   0,   0
31.RSTC, 04.RTSC,    1, 2.08880e+02,  10, 3.15000e+01,   9,  10, UU, 2.08880e+02,   0,   0,   0
04.RTSC, 06.RSUB,    1, 2.08880e+02,  10, 3.15000e+01,  10,   4, UD, 2.08880e+02,   0,   0,   0
06.RSUB, 07.RSUM,    1, 2.10430e+02,   9, 3.10125e+01,  10,   4, UD, 2.10430e+02,   0,   0,   0
07.RSUM, 08.RSUC,    1, 2.11980e+02,   9, 2.95500e+01,  10,   4, UD, 2.11980e+02,   0,   0,   0
08.RSUC, 09.RCOB,    1, 2.11980e+02,   9, 2.95500e+01,  10,   4, UD, 2.11980e+02,   0,   0,   0
09.RCOB, 10.RCOM,    1, 2.17680e+02,   7, 2.10000e+01,  10,   4, UD, 2.17680e+02,   0,   0,   0
10.RCOM, 05.RTSR,    1, 2.23380e+02,   4, 1.24500e+01,  10,   4, LD, 2.23380e+02,   0,   0,   0
05.RTSR, 11.RCOC,    1, 2.23380e+02,   4, 1.24500e+01,  10,   4, LD, 2.23380e+02,   0,   0,   0
11.RCOC, 12.RSDB,    1, 2.23380e+02,   4, 1.24500e+01,  10,   4, LD, 2.23380e+02,   0,   0,   0
12.RSDB, 13.RSDM,    1, 2.23380e+02,   4, 1.09875e+01,  10,   4, LD, 2.23380e+02,   0,   0,   0
13.RSDM, 14.RSDC,    1, 2.26480e+02,   4, 1.05000e+01,  10,   4, LD, 2.26480e+02,   0,   0,   0
14.RSDC, 15.RSTB,    1, 2.26480e+02,   4, 1.05000e+01,  10,   4, LD, 2.26480e+02,   0,   0,   0
15.RSTB, 16.RSTM,    1, 2.26480e+02,   4, 1.05000e+01,  10,   4, LD, 2.26480e+02,   0,   0,   0
16.RSTM, 17.DOPB,    1, 2.26480e+02,   4, 1.05000e+01,  10,   4, LD, 2.26480e+02,   0,   0,   0
17.DOPB, 18.DOPM,    1, 2.27530e+02,   4, 1.05000e+01,  10,   4, LD, 2.27530e+02,   0,   0,   0
18.DOPM, 19.DOPC,    1, 2.28580e+02,   4, 1.05000e+01,  10,   4, LD, 2.28580e+02,   0,   0,   0
19.DOPC, 20.TOFP,    1, 2.28580e+02,   4, 1.05000e+01,  10,   4, LD, 2.28580e+02,   0,   0,   0
20.TOFP, 24.TONP,    1, 2.28580e+02,   4, 1.05000e+01,  10,   4, LD, 2.28580e+02,   0,   0,   0
24.TONP, 25.TONB,    1, 2.28580e+02,   4, 1.05000e+01,  10,   4, LD, 2.28580e+02,   0,   0,   0
25.TONB, 26.TONM,    1, 2.28580e+02,   4, 1.05000e+01,  10,   4, LD, 2.28580e+02,   0,   0,   0
26.TONM, 27.TONC,    1, 2.29380e+02,   4, 1.05000e+01,  10,   4, LD, 2.29380e+02,   1,   0,   1
27.TONC, 28.DCLB,    1, 2.29380e+02,   4, 1.05000e+01,  10,   4, LD, 2.29380e+02,   0,   0,   1
28.DCLB, 29.DCLM,    1, 2.31230e+02,   4, 1.05000e+01,  10,   4, LD, 2.31230e+02,   0,   0,   1
29.DCLM, 30.DCLC,    1, 2.33080e+02,   4, 1.05000e+01,  10,   4, LD, 2.33080e+02,   0,   0,   1
30.DCLC, 31.RSTC,    1, 2.33080e+02,   4, 1.05000e+01,  10,   4, LD, 2.33080e+02,   0,   0,   1
31.RSTC, 04.RTSC,    1, 2.33080e+02,   4, 1.05000e+01,  10,   4, LD, 2.33080e+02,   0,   0,   1
04.RTSC, 06.RSUB,    1, 2.33080e+02,   4, 1.05000e+01,   4,   2, LD, 2.33080e+02,   0,   0,   1
06.RSUB, 07.RSUM,    1, 2.34630e+02,   3, 1.00125e+01,   4,   2, LD, 2.34630e+02,   0,   0,   1
07.RSUM, 08.RSUC,    1, 2.36180e+02,   3, 8.55000e+00,   4,   2, LD, 2.36180e+02,   0,   0,   1
08.RSUC, 09.RCOB,    1, 2.36180e+02,   3, 8.55000e+00,   4,   2, LD, 2.36180e+02,   0,   0,   1
09.RCOB, 10.RCOM,    1, 2.37214e+02,   3, 7.00000e+00,   4,   2, LD, 2.37214e+02,   0,   0,   1
10.RCOM, 05.RTSR,    1, 2.38247e+02,   2, 5.45000e+00,   4,   2, LD, 2.38247e+02,   0,   0,   1
05.RTSR, 11.RCOC,    1, 2.38247e+02,   2, 5.45000e+00,   4,   2, LD, 2.38247e+02,   0,   0,   1
11.RCOC, 12.RSDB,    1, 2.38247e+02,   2, 5.45000e+00,   4,   2, LD, 2.38247e+02,   0,   0,   1
12.RSDB, 13.RSDM,    1, 2.38247e+02,   2, 3.98750e+00,   4,   2, LD, 2.38247e+02,   0,   0,   1
13.RSDM, 14.RSDC,    1, 2.41347e+02,   2, 3.50000e+00,   4,   2, LD, 2.41347e+02,   0,   0,   1
14.RSDC, 15.RSTB,    1, 2.41347e+02,   2, 3.50000e+00,   4,   2, LD, 2.41347e+02,   0,   0,   1
15.RSTB, 16.RSTM,    1, 2.41347e+02,   2, 3.50000e+00,   4,   2, LD, 2.41347e+02,   0,   0,   1
16.RSTM, 17.DOPB,    1, 2.41347e+02,   2, 3.50000e+00,   4,   2, LD, 2.41347e+02,   0,   0,   1
17.DOPB, 18.DOPM,    1, 2.42397e+02,   2, 3.50000e+00,   4,   2, LD, 2.42397e+02,   0,   0,   1
18.DOPM, 19.DOPC,    1, 2.43447e+02,   2, 3.50000e+00,   4,   2, LD, 2.43447e+02,   0,   0,   1
19.DOPC, 20.TOFP,    1, 2.43447e+02,   2, 3.50000e+00,   4,   2, LD, 2.43447e+02,   0,   0,   1
20.TOFP, 24.TONP,    1, 2.43447e+02,   2, 3.50000e+00,   4,   2, LD, 2.43447e+02,   0,   0,   1
24.TONP, 25.TONB,    1, 2.43447e+02,   2, 3.50000e+00,   4,   2, LD, 2.43447e+02,   0,   0,   1
25.TONB, 26.TONM,    1, 2.43447e+02,   2, 3.50000e+00,   4,   2, LD, 2.43447e+02,   0,   0,   1
26.TONM, 27.TONC,    1, 2.44247e+02,   2, 3.50000e+00,   4,   2, LD, 2.44247e+02,   1,   0,   2
27.TONC, 28.DCLB,    1, 2.44247e+02,   2, 3.50000e+00,   4,   2, LD, 2.44247e+02,   0,   0,   2
28.DCLB, 29.DCLM,    1, 2.46097e+02,   2, 3.50000e+00,   4,   2, LD, 2.46097e+02,   0,   0,   2
29.DCLM, 30.DCLC,    1, 2.47947e+02,   2, 3.50000e+00,   4,   2, LD, 2.47947e+02,   0,   0,   2
30.DCLC, 31.RSTC,    1, 2.47947e+02,   2, 3.50000e+00,   4,   2, LD, 2.47947e+02,   0,   0,   2
31.RSTC, 04.RTSC,    1, 2.47947e+02,   2, 3.50000e+00,   4,   2, LD, 2.47947e+02,   0,   0,   2
04.RTSC, 06.RSUB,    1, 2.47947e+02,   2, 3.50000e+00,   2,   1, LD, 2.47947e+02,   0,   0,   2
06.RSUB, 07.RSUM,    1, 2.49640e+02,   1, 3.06250e+00,   2,   1, LD, 2.49640e+02,   0,   0,   2
07.RSUM, 08.RSUC,    1, 2.51333e+02,   1, 1.75000e+00,   2,   1, LD, 2.51333e+02,   0,   0,   2
08.RSUC, 12.RSDB,    1, 2.51333e+02,   1, 1.75000e+00,   2,   1, LD, 2.51333e+02,   0,   0,   2
12.RSDB, 13.RSDM,    1, 2.51333e+02,   1, 4.37500e-01,   2,   1, LD, 2.51333e+02,   0,   0,   2
13.RSDM, 14.RSDC,    1, 2.54718e+02,   1, 0.00000e+00,   2,   1, LD, 2.54718e+02,   0,   0,   2
14.RSDC, 15.RSTB,    1, 2.54718e+02,   1, 0.00000e+00,   2,   1, LD, 2.54718e+02,   0,   0,   2
15.RSTB, 16.RSTM,    1, 2.54718e+02,   1, 0.00000e+00,   2,   1, LD, 2.54718e+02,   0,   0,   2
16.RSTM, 17.DOPB,    1, 2.54718e+02,   1, 0.00000e+00,   2,   1, LD, 2.54718e+02,   0,   0,   2
17.DOPB, 18.DOPM,    1, 2.55768e+02,   1, 0.00000e+00,   2,   1, LD, 2.55768e+02,   0,   0,   2
18.DOPM, 19.DOPC,    1, 2.56818e+02,   1, 0.00000e+00,   2,   1, LD, 2.56818e+02,   0,   0,   2
19.DOPC, 20.TOFP,    1, 2.56818e+02,   1, 0.00000e+00,   2,   1, LD, 2.56818e+02,   0,   0,   2
20.TOFP, 21.TOFB,    1, 2.56818e+02,   1, 0.00000e+00,   2,   1, LD, 2.56818e+02,   0,   0,   2
21.TOFB, 22.TOFM,    1, 2.57618e+02,   1, 0.00000e+00,   2,   1, LD, 2.57618e+02,   0,   1,   1
22.TOFM, 23.TOFC,    1, 2.58418e+02,   1, 0.00000e+00,   2,   1, LD, 2.58418e+02,   0,   1,   0
23.TOFC, 24.TONP,    1, 2.58418e+02,   1, 0.00000e+00,   2,   1, LD, 2.58418e+02,   0,   0,   0
24.TONP, 25.TONB,    1, 2.58418e+02,   1, 0.00000e+00,   2,   1, LD, 2.58418e+02,   0,   0,   0
25.TONB, 26.TONM,    1, 2.59218e+02,   1, 0.00000e+00,   2,   1, LD, 2.59218e+02,   1,   0,   1
26.TONM, 27.TONC,    1, 2.60818e+02,   1, 0.00000e+00,   2,   1, LD, 2.60818e+02,   2,   0,   3
27.TONC, 28.DCLB,    1, 2.60818e+02,   1, 0.00000e+00,   2,   1, LD, 2.60818e+02,   0,   0,   3
28.DCLB, 29.DCLM,    1, 2.62668e+02,   1, 0.00000e+00,   2,   1, LD, 2.62668e+02,   0,   0,   3
29.DCLM, 30.DCLC,    1, 2.64518e+02,   1, 0.00000e+00,   2,   1, LD, 2.64518e+02,   0,   0,   3
30.DCLC, 31.RSTC,    1, 2.64518e+02,   1, 0.00000e+00,   2,   1, LD, 2.64518e+02,   0,   0,   3
31.RSTC, 04.RTSC,    1, 2.64518e+02,   1, 0.00000e+00,   2,   1, LD, 2.64518e+02,   0,   0,   3
04.RTSC, 06.RSUB,    1, 2.64518e+02,   1, 0.00000e+00,   1,   4, LU, 2.64518e+02,   0,   0,   3
06.RSUB, 07.RSUM,    1, 2.66068e+02,   1, 4.87500e-01,   1,   4, LU, 2.66068e+02,   0,   0,   3
07.RSUM, 08.RSUC,    1, 2.67618e+02,   1, 1.95000e+00,   1,   4, LU, 2.67618e+02,   0,   0,   3
08.RSUC, 09.RCOB,    1, 2.67618e+02,   1, 1.95000e+00,   1,   4, LU, 2.67618e+02,   0,   0,   3
09.RCOB, 10.RCOM,    1, 2.69818e+02,   2, 5.25000e+00,   1,   4, LU, 2.69818e+02,   0,   0,   3
10.RCOM, 05.RTSR,    1, 2.72018e+02,   3, 8.55000e+00,   1,   4, LU, 2.72018e+02,   0,   0,   3
05.RTSR, 11.RCOC,    1, 2.72018e+02,   3, 8.55000e+00,   1,   4, LU, 2.72018e+02,   0,   0,   3
11.RCOC, 12.RSDB,    1, 2.72018e+02,   3, 8.55000e+00,   1,   4, LU, 2.72018e+02,   0,   0,   3
12.RSDB, 13.RSDM,    1, 2.72018e+02,   3, 1.00125e+01,   1,   4, LU, 2.72018e+02,   0,   0,   3
13.RSDM, 14.RSDC,    1, 2.75118e+02,   4, 1.05000e+01,   1,   4, LU, 2.75118e+02,   0,   0,   3
14.RSDC, 15.RSTB,    1, 2.75118e+02,   4, 1.05000e+01,   1,   4, LU, 2.75118e+02,   0,   0,   3
15.RSTB, 16.RSTM,    1, 2.75118e+02,   4, 1.05000e+01,   1,   4, LU, 2.75118e+02,   0,   0,   3
16.RSTM, 17.DOPB,    1, 2.75118e+02,   4, 1.05000e+01,   1,   4, LU, 2.75118e+02,   0,   0,   3
17.DOPB, 18.DOPM,    1, 2.76168e+02,   4, 1.05000e+01,   1,   4, LU, 2.76168e+02,   0,   0,   3
18.DOPM, 19.DOPC,    1, 2.77218e+02,   4, 1.05000e+01,   1,   4, LU, 2.77218e+02,   0,   0,   3
19.DOPC, 20.TOFP,    1, 2.77218e+02,   4, 1.05000e+01,   1,   4, LU, 2.77218e+02,   0,   0,   3
20.TOFP, 21.TOFB,    1, 2.77218e+02,   4, 1.05000e+01,   1,   4, LU, 2.77218e+02,   0,   0,   3
21.TOFB, 22.TOFM,    1, 2.77218e+02,   4, 1.05000e+01,   1,   4, LU, 2.77218e+02,   0,   0,   3
22.TOFM, 23.TOFC,    1, 2.78018e+02,   4, 1.05000e+01,   1,   4, LU, 2.78018e+02,   0,   1,   2
23.TOFC, 24.TONP,    1, 2.78018e+02,   4, 1.05000e+01,   1,   4, LU, 2.78018e+02,   0,   0,   2
24.TONP, 28.DCLB,    1, 2.78018e+02,   4, 1.05000e+01,   1,   4, LU, 2.78018e+02,   0,   0,   2
28.DCLB, 29.DCLM,    1, 2.79868e+02,   4, 1.05000e+01,   1,   4, LU, 2.79868e+02,   0,   0,   2
29.DCLM, 30.DCLC,    1, 2.81718e+02,   4, 1.05000e+01,   1,   4, LU, 2.81718e+02,   0,   0,   2
30.DCLC, 31.RSTC,    1, 2.81718e+02,   4, 1.05000e+01,   1,   4, LU, 2.81718e+02,   0,   0,   2
31.RSTC, 04.RTSC,    1, 2.81718e+02,   4, 1.05000e+01,   1,   4, LU, 2.81718e+02,   0,   0,   2
04.RTSC, 06.RSUB,    1, 2.81718e+02,   4, 1.05000e+01,   4,   9, LU, 2.81718e+02,   0,   0,   2
06.RSUB, 07.RSUM,    1, 2.83268e+02,   4, 1.09875e+01,   4,   9, LU, 2.83268e+02,   0,   0,   2
07.RSUM, 08.RSUC,    1, 2.84818e+02,   4, 1.24500e+01,   4,   9, LU, 2.84818e+02,   0,   0,   2
08.RSUC, 09.RCOB,    1, 2.84818e+02,   4, 1.24500e+01,   4,   9, LU, 2.84818e+02,   0,   0,   2
09.RCOB, 10.RCOM,    1, 2.89352e+02,   6, 1.92500e+01,   4,   9, UU, 2.89352e+02,   0,   0,   2
10.RCOM, 05.RTSR,    1, 2.93885e+02,   8, 2.60500e+01,   4,   9, UU, 2.93885e+02,   0,   0,   2
05.RTSR, 11.RCOC,    1, 2.93885e+02,   8, 2.60500e+01,   4,   9, UU, 2.93885e+02,   0,   0,   2
11.RCOC, 12.RSDB,    1, 2.93885e+02,   8, 2.60500e+01,   4,   9, UU, 2.93885e+02,   0,   0,   2
12.RSDB, 13.RSDM,    1, 2.93885e+02,   8, 2.75125e+01,   4,   9, UU, 2.93885e+02,   0,   0,   2
13.RSDM, 14.RSDC,    1, 2.96985e+02,   9, 2.80000e+01,   4,   9, UU, 2.96985e+02,   0,   0,   2
14.RSDC, 15.RSTB,    1, 2.96985e+02,   9, 2.80000e+01,   4,   9, UU, 2.96985e+02,   0,   0,   2
15.RSTB, 16.RSTM,    1, 2.96985e+02,   9, 2.80000e+01,   4,   9, UU, 2.96985e+02,   0,   0,   2
16.RSTM, 17.DOPB,    1, 2.96985e+02,   9, 2.80000e+01,   4,   9, UU, 2.96985e+02,   0,   0,   2
17.DOPB, 18.DOPM,    1, 2.98035e+02,   9, 2.80000e+01,   4,   9, UU, 2.98035e+02,   0,   0,   2
18.DOPM, 19.DOPC,    1, 2.99085e+02,   9, 2.80000e+01,   4,   9, UU, 2.99085e+02,   0,   0,   2
19.DOPC, 20.TOFP,    1, 2.99085e+02,   9, 2.80000e+01,   4,   9, UU, 2.99085e+02,   0,   0,   2
20.TOFP, 21.TOFB,    1, 2.99085e+02,   9, 2.80000e+01,   4,   9, UU, 2.99085e+02,   0,   0,   2
21.TOFB, 22.TOFM,    1, 2.99085e+02,   9, 2.80000e+01,   4,   9, UU, 2.99085e+02,   0,   0,   2
22.TOFM, 23.TOFC,    1, 2.99885e+02,   9, 2.80000e+01,   4,   9, UU, 2.99885e+02,   0,   1,   1
23.TOFC, 24.TONP,    1, 2.99885e+02,   9, 2.80000e+01,   4,   9, UU, 2.99885e+02,   0,   0,   1
24.TONP, 28.DCLB,    1, 2.99885e+02,   9, 2.80000e+01,   4,   9, UU, 2.99885e+02,   0,   0,   1
28.DCLB, 29.DCLM,    1, 3.01735e+02,   9, 2.80000e+01,   4,   9, UU, 3.01735e+02,   0,   0,   1
29.DCLM, 30.DCLC,    1, 3.03585e+02,   9, 2.80000e+01,   4,   9, UU, 3.03585e+02,   0,   0,   1
30.DCLC, 31.RSTC,    1, 3.03585e+02,   9, 2.80000e+01,   4,   9, UU, 3.03585e+02,   0,   0,   1
31.RSTC, 04.RTSC,    1, 3.03585e+02,   9, 2.80000e+01,   4,   9, UU, 3.03585e+02,   0,   0,   1
04.RTSC, 06.RSUB,    1, 3.03585e+02,   9, 2.80000e+01,   9,  10, UU, 3.03585e+02,   0,   0,   1
06.RSUB, 07.RSUM,    1, 3.05278e+02,   9, 2.84375e+01,   9,  10, UU, 3.05278e+02,   0,   0,   1
07.RSUM, 08.RSUC,    1, 3.06971e+02,   9, 2.97500e+01,   9,  10, UU, 3.06971e+02,   0,   0,   1
08.RSUC, 12.RSDB,    1, 3.06971e+02,   9, 2.97500e+01,   9,  10, UU, 3.06971e+02,   0,   0,   1
12.RSDB, 13.RSDM,    1, 3.06971e+02,   9, 3.10625e+01,   9,  10, UU, 3.06971e+02,   0,   0,   1
13.RSDM, 14.RSDC,    1, 3.10356e+02,  10, 3.15000e+01,   9,  10, UU, 3.10356e+02,   0,   0,   1
14.RSDC, 15.RSTB,    1, 3.10356e+02,  10, 3.15000e+01,   9,  10, UU, 3.10356e+02,   0,   0,   1
15.RSTB, 16.RSTM,    1, 3.10356e+02,  10, 3.15000e+01,   9,  10, UU, 3.10356e+02,   0,   0,   1
16.RSTM, 17.DOPB,    1, 3.10356e+02,  10, 3.15000e+01,   9,  10, UU, 3.10356e+02,   0,   0,   1
17.DOPB, 18.DOPM,    1, 3.11406e+02,  10, 3.15000e+01,   9,  10, UU, 3.11406e+02,   0,   0,   1
18.DOPM, 19.DOPC,    1, 3.12456e+02,  10, 3.15000e+01,   9,  10, UU, 3.12456e+02,   0,   0,   1
19.DOPC, 20.TOFP,    1, 3.12456e+02,  10, 3.15000e+01,   9,  10, UU, 3.12456e+02,   0,   0,   1
20.TOFP, 21.TOFB,    1, 3.12456e+02,  10, 3.15000e+01,   9,  10, UU, 3.12456e+02,   0,   0,   1
21.TOFB, 22.TOFM,    1, 3.12456e+02,  10, 3.15000e+01,   9,  10, UU, 3.12456e+02,   0,   0,   1
22.TOFM, 23.TOFC,    1, 3.13256e+02,  10, 3.15000e+01,   9,  10, UU, 3.13256e+02,   0,   1,   0
23.TOFC, 24.TONP,    1, 3.13256e+02,  10, 3.15000e+01,   9,  10, UU, 3.13256e+02,   0,   0,   0
24.TONP, 28.DCLB,    1, 3.13256e+02,  10, 3.15000e+01,   9,  10, UU, 3.13256e+02,   0,   0,   0
28.DCLB, 29.DCLM,    1, 3.15106e+02,  10, 3.15000e+01,   9,  10, UU, 3.15106e+02,   0,   0,   0
29.DCLM, 30.DCLC,    1, 3.16956e+02,  10, 3.15000e+01,   9,  10, UU, 3.16956e+02,   0,   0,   0
30.DCLC, 31.RSTC,    1, 3.16956e+02,  10, 3.15000e+01,   9,  10, UU, 3.16956e+02,   0,   0,   0
31.RSTC, 04.RTSC,    1, 3.16956e+02,  10, 3.15000e+01,   9,  10, UU, 3.16956e+02,   0,   0,   0
04.RTSC, 06.RSUB,    1, 3.16956e+02,  10, 3.15000e+01,  10,   7, UD, 3.16956e+02,   0,   0,   0
06.RSUB, 07.RSUM,    1, 3.18506e+02,   9, 3.10125e+01,  10,   7, UD, 3.18506e+02,   0,   0,   0
07.RSUM, 08.RSUC,    1, 3.20056e+02,   9, 2.95500e+01,  10,   7, UD, 3.20056e+02,   0,   0,   0
08.RSUC, 09.RCOB,    1, 3.20056e+02,   9, 2.95500e+01,  10,   7, UD, 3.20056e+02,   0,   0,   0
09.RCOB, 10.RCOM,    1, 3.22256e+02,   8, 2.62500e+01,  10,   7, UD, 3.22256e+02,   0,   0,   0
10.RCOM, 05.RTSR,    1, 3.24456e+02,   7, 2.29500e+01,  10,   7, UD, 3.24456e+02,   0,   0,   0
05.RTSR, 11.RCOC,    1, 3.24456e+02,   7, 2.29500e+01,  10,   7, UD, 3.24456e+02,   0,   0,   0
11.RCOC, 12.RSDB,    1, 3.24456e+02,   7, 2.29500e+01,  10,   7, UD, 3.24456e+02,   0,   0,   0
12.RSDB, 13.RSDM,    1, 3.24456e+02,   7, 2.14875e+01,  10,   7, UD, 3.24456e+02,   0,   0,   0
13.RSDM, 14.RSDC,    1, 3.27556e+02,   7, 2.10000e+01,  10,   7, UD, 3.27556e+02,   0,   0,   0
14.RSDC, 15.RSTB,    1, 3.27556e+02,   7, 2.10000e+01,  10,   7, UD, 3.27556e+02,   0,   0,   0
15.RSTB, 16.RSTM,    1, 3.27556e+02,   7, 2.10000e+01,  10,   7, UD, 3.27556e+02,   0,   0,   0
16.RSTM, 17.DOPB,    1, 3.27556e+02,   7, 2.10000e+01,  10,   7, UD, 3.27556e+02,   0,   0,   0
17.DOPB, 18.DOPM,    1, 3.28606e+02,   7, 2.10000e+01,  10,   7, UD, 3.28606e+02,   0,   0,   0
18.DOPM, 19.DOPC,    1, 3.29656e+02,   7, 2.10000e+01,  10,   7, UD, 3.29656e+02,   0,   0,   0
19.DOPC, 20.TOFP,    1, 3.29656e+02,   7, 2.10000e+01,  10,   7, UD, 3.29656e+02,   0,   0,   0
20.TOFP, 24.TONP,    1, 3.29656e+02,   7, 2.10000e+01,  10,   7, UD, 3.29656e+02,   0,   0,   0
24.TONP, 25.TONB,    1, 3.29656e+02,   7, 2.10000e+01,  10,   7, UD, 3.29656e+02,   0,   0,   0
25.TONB, 26.TONM,    1, 3.29656e+02,   7, 2.10000e+01,  10,   7, UD, 3.29656e+02,   0,   0,   0
26.TONM, 27.TONC,    1, 3.30456e+02,   7, 2.10000e+01,  10,   7, UD, 3.30456e+02,   1,   0,   1
27.TONC, 28.DCLB,    1, 3.30456e+02,   7, 2.10000e+01,  10,   7, UD, 3.30456e+02,   0,   0,   1
28.DCLB, 29.DCLM,    1, 3.32306e+02,   7, 2.10000e+01,  10,   7, UD, 3.32306e+02,   0,   0,   1
29.DCLM, 30.DCLC,    1, 3.34156e+02,   7, 2.10000e+01,  10,   7, UD, 3.34156e+02,   0,   0,   1
30.DCLC, 31.RSTC,    1, 3.34156e+02,   7, 2.10000e+01,  10,   7, UD, 3.34156e+02,   0,   0,   1
31.RSTC, 04.RTSC,    1, 3.34156e+02,   7, 2.10000e+01,  10,   7, UD, 3.34156e+02,   0,   0,   1
04.RTSC, 06.RSUB,    1, 3.34156e+02,   7, 2.10000e+01,   7,   4, UD, 3.34156e+02,   0,   0,   1
06.RSUB, 07.RSUM,    1, 3.35706e+02,   6, 2.05125e+01,   7,   4, UD, 3.35706e+02,   0,   0,   1
07.RSUM, 08.RSUC,    1, 3.37256e+02,   6, 1.90500e+01,   7,   4, UD, 3.37256e+02,   0,   0,   1
08.RSUC, 09.RCOB,    1, 3.37256e+02,   6, 1.90500e+01,   7,   4, UD, 3.37256e+02,   0,   0,   1
09.RCOB, 10.RCOM,    1, 3.39456e+02,   5, 1.57500e+01,   7,   4, LD, 3.39456e+02,   0,   0,   1
10.RCOM, 05.RTSR,    1, 3.41656e+02,   4, 1.24500e+01,   7,   4, LD, 3.41656e+02,   0,   0,   1
05.RTSR, 11.RCOC,    1, 3.41656e+02,   4, 1.24500e+01,   7,   4, LD, 3.41656e+02,   0,   0,   1
11.RCOC, 12.RSDB,    1, 3.41656e+02,   4, 1.24500e+01,   7,   4, LD, 3.41656e+02,   0,   0,   1
12.RSDB, 13.RSDM,    1, 3.41656e+02,   4, 1.09875e+01,   7,   4, LD, 3.41656e+02,   0,   0,   1
13.RSDM, 14.RSDC,    1, 3.44756e+02,   4, 1.05000e+01,   7,   4, LD, 3.44756e+02,   0,   0,   1
14.RSDC, 15.RSTB,    1, 3.44756e+02,   4, 1.05000e+01,   7,   4, LD, 3.44756e+02,   0,   0,   1
