Now----, Next---, Cage, LocalTime--, Pos, hw---------, Dep, Arr, SD, Clt--------, Ton, Tof, Hc-
22.TOFM, 23.TOFC,    2, 1.34696e+03,   2, 3.50000e+00,   1,   2, LU, 1.34696e+03,   0,   1,   2
23.TOFC, 24.TONP,    2, 1.34696e+03,   2, 3.50000e+00,   1,   2, LU, 1.34696e+03,   0,   0,   2
24.TONP, 28.DCLB,    2, 1.34696e+03,   2, 3.50000e+00,   1,   2, LU, 1.34696e+03,   0,   0,   2
28.DCLB, 29.DCLM,    2, 1.34881e+03,   2, 3.50000e+00,   1,   2, LU, 1.34881e+03,   0,   0,   2
29.DCLM, 30.DCLC,    2, 1.35066e+03,   2, 3.50000e+00,   1,   2, LU, 1.35066e+03,   0,   0,   2
30.DCLC, 31.RSTC,    2, 1.35066e+03,   2, 3.50000e+00,   1,   2, LU, 1.35066e+03,   0,   0,   2
31.RSTC, 04.RTSC,    2, 1.35066e+03,   2, 3.50000e+00,   1,   2, LU, 1.35066e+03,   0,   0,   2
04.RTSC, 06.RSUB,    2, 1.35066e+03,   2, 3.50000e+00,   2,   3, LU, 1.35066e+03,   0,   0,   2
06.RSUB, 07.RSUM,    2, 1.35235e+03,   2, 3.93750e+00,   2,   3, LU, 1.35235e+03,   0,   0,   2
07.RSUM, 08.RSUC,    2, 1.35404e+03,   2, 5.25000e+00,   2,   3, LU, 1.35404e+03,   0,   0,   2
08.RSUC, 12.RSDB,    2, 1.35404e+03,   2, 5.25000e+00,   2,   3, LU, 1.35404e+03,   0,   0,   2
12.RSDB, 13.RSDM,    2, 1.35404e+03,   2, 6.56250e+00,   2,   3, LU, 1.35404e+03,   0,   0,   2
13.RSDM, 14.RSDC,    2, 1.35743e+03,   3, 7.00000e+00,   2,   3, LU, 1.35743e+03,   0,   0,   2
14.RSDC, 15.RSTB,    2, 1.35743e+03,   3, 7.00000e+00,   2,   3, LU, 1.35743e+03,   0,   0,   2
15.RSTB, 16.RSTM,    2, 1.35743e+03,   3, 7.00000e+00,   2,   3, LU, 1.35743e+03,   0,   0,   2
16.RSTM, 17.DOPB,    2, 1.35743e+03,   3, 7.00000e+00,   2,   3, LU, 1.35743e+03,   0,   0,   2
17.DOPB, 18.DOPM,    2, 1.35848e+03,   3, 7.00000e+00,   2,   3, LU, 1.35848e+03,   0,   0,   2
18.DOPM, 19.DOPC,    2, 1.35953e+03,   3, 7.00000e+00,   2,   3, LU, 1.35953e+03,   0,   0,   2
19.DOPC, 20.TOFP,    2, 1.35953e+03,   3, 7.00000e+00,   2,   3, LU, 1.35953e+03,   0,   0,   2
20.TOFP, 21.TOFB,    2, 1.35953e+03,   3, 7.00000e+00,   2,   3, LU, 1.35953e+03,   0,   0,   2
21.TOFB, 22.TOFM,    2, 1.35953e+03,   3, 7.00000e+00,   2,   3, LU, 1.35953e+03,   0,   0,   2
22.TOFM, 23.TOFC,    2, 1.36033e+03,   3, 7.00000e+00,   2,   3, LU, 1.36033e+03,   0,   1,   1
23.TOFC, 24.TONP,    2, 1.36033e+03,   3, 7.00000e+00,   2,   3, LU, 1.36033e+03,   0,   0,   1
24.TONP, 28.DCLB,    2, 1.36033e+03,   3, 7.00000e+00,   2,   3, LU, 1.36033e+03,   0,   0,   1
28.DCLB, 29.DCLM,    2, 1.36218e+03,   3, 7.00000e+00,   2,   3, LU, 1.36218e+03,   0,   0,   1
29.DCLM, 30.DCLC,    2, 1.36403e+03,   3, 7.00000e+00,   2,   3, LU, 1.36403e+03,   0,   0,   1
30.DCLC, 31.RSTC,    2, 1.36403e+03,   3, 7.00000e+00,   2,   3, LU, 1.36403e+03,   0,   0,   1
31.RSTC, 04.RTSC,    2, 1.36403e+03,   3, 7.00000e+00,   2,   3, LU, 1.36403e+03,   0,   0,   1
04.RTSC, 06.RSUB,    2, 1.36403e+03,   3, 7.00000e+00,   3,   1, LD, 1.36403e+03,   0,   0,   1
06.RSUB, 07.RSUM,    2, 1.36558e+03,   2, 6.51250e+00,   3,   1, LD, 1.36558e+03,   0,   0,   1
07.RSUM, 08.RSUC,    2, 1.36713e+03,   2, 5.05000e+00,   3,   1, LD, 1.36713e+03,   0,   0,   1
08.RSUC, 09.RCOB,    2, 1.36713e+03,   2, 5.05000e+00,   3,   1, LD, 1.36713e+03,   0,   0,   1
09.RCOB, 10.RCOM,    2, 1.36816e+03,   2, 3.50000e+00,   3,   1, LD, 1.36816e+03,   0,   0,   1
10.RCOM, 05.RTSR,    2, 1.36919e+03,   1, 1.95000e+00,   3,   1, LD, 1.36919e+03,   0,   0,   1
05.RTSR, 11.RCOC,    2, 1.36919e+03,   1, 1.95000e+00,   3,   1, LD, 1.36919e+03,   0,   0,   1
11.RCOC, 12.RSDB,    2, 1.36919e+03,   1, 1.95000e+00,   3,   1, LD, 1.36919e+03,   0,   0,   1
12.RSDB, 13.RSDM,    2, 1.36919e+03,   1, 4.87500e-01,   3,   1, LD, 1.36919e+03,   0,   0,   1
13.RSDM, 14.RSDC,    2, 1.37229e+03,   1, 0.00000e+00,   3,   1, LD, 1.37229e+03,   0,   0,   1
14.RSDC, 15.RSTB,    2, 1.37229e+03,   1, 0.00000e+00,   3,   1, LD, 1.37229e+03,   0,   0,   1
15.RSTB, 16.RSTM,    2, 1.37229e+03,   1, 0.00000e+00,   3,   1, LD, 1.37229e+03,   0,   0,   1
16.RSTM, 17.DOPB,    2, 1.37229e+03,   1, 0.00000e+00,   3,   1, LD, 1.37229e+03,   0,   0,   1
17.DOPB, 18.DOPM,    2, 1.37334e+03,   1, 0.00000e+00,   3,   1, LD, 1.37334e+03,   0,   0,   1
18.DOPM, 19.DOPC,    2, 1.37439e+03,   1, 0.00000e+00,   3,   1, LD, 1.37439e+03,   0,   0,   1
19.DOPC, 20.TOFP,    2, 1.37439e+03,   1, 0.00000e+00,   3,   1, LD, 1.37439e+03,   0,   0,   1
20.TOFP, 24.TONP,    2, 1.37439e+03,   1, 0.00000e+00,   3,   1, LD, 1.37439e+03,   0,   0,   1
24.TONP, 25.TONB,    2, 1.37439e+03,   1, 0.00000e+00,   3,   1, LD, 1.37439e+03,   0,   0,   1
25.TONB, 26.TONM,    2, 1.37519e+03,   1, 0.00000e+00,   3,   1, LD, 1.37519e+03,   1,   0,   2
26.TONM, 27.TONC,    2, 1.37599e+03,   1, 0.00000e+00,   3,   1, LD, 1.37599e+03,   1,   0,   3
27.TONC, 28.DCLB,    2, 1.37599e+03,   1, 0.00000e+00,   3,   1, LD, 1.37599e+03,   0,   0,   3
28.DCLB, 29.DCLM,    2, 1.37784e+03,   1, 0.00000e+00,   3,   1, LD, 1.37784e+03,   0,   0,   3
29.DCLM, 30.DCLC,    2, 1.37969e+03,   1, 0.00000e+00,   3,   1, LD, 1.37969e+03,   0,   0,   3
30.DCLC, 31.RSTC,    2, 1.37969e+03,   1, 0.00000e+00,   3,   1, LD, 1.37969e+03,   0,   0,   3
31.RSTC, 04.RTSC,    2, 1.37969e+03,   1, 0.00000e+00,   3,   1, LD, 1.37969e+03,   0,   0,   3
04.RTSC, 06.RSUB,    2, 1.37969e+03,   1, 0.00000e+00,   1,   4, LU, 1.37969e+03,   0,   0,   3
06.RSUB, 07.RSUM,    2, 1.38124e+03,   1, 4.87500e-01,   1,   4, LU, 1.38124e+03,   0,   0,   3
07.RSUM, 08.RSUC,    2, 1.38279e+03,   1, 1.95000e+00,   1,   4, LU, 1.38279e+03,   0,   0,   3
08.RSUC, 09.RCOB,    2, 1.38279e+03,   1, 1.95000e+00,   1,   4, LU, 1.38279e+03,   0,   0,   3
09.RCOB, 10.RCOM,    2, 1.38499e+03,   2, 5.25000e+00,   1,   4, LU, 1.38499e+03,   0,   0,   3
10.RCOM, 05.RTSR,    2, 1.38719e+03,   3, 8.55000e+00,   1,   4, LU, 1.38719e+03,   0,   0,   3
05.RTSR, 11.RCOC,    2, 1.38719e+03,   3, 8.55000e+00,   1,   4, LU, 1.38719e+03,   0,   0,   3
11.RCOC, 12.RSDB,    2, 1.38719e+03,   3, 8.55000e+00,   1,   4, LU, 1.38719e+03,   0,   0,   3
12.RSDB, 13.RSDM,    2, 1.38719e+03,   3, 1.00125e+01,   1,   4, LU, 1.38719e+03,   0,   0,   3
13.RSDM, 14.RSDC,    2, 1.39029e+03,   4, 1.05000e+01,   1,   4, LU, 1.39029e+03,   0,   0,   3
14.RSDC, 15.RSTB,    2, 1.39029e+03,   4, 1.05000e+01,   1,   4, LU, 1.39029e+03,   0,   0,   3
15.RSTB, 16.RSTM,    2, 1.39029e+03,   4, 1.05000e+01,   1,   4, LU, 1.39029e+03,   0,   0,   3
16.RSTM, 17.DOPB,    2, 1.39029e+03,   4, 1.05000e+01,   1,   4, LU, 1.39029e+03,   0,   0,   3
17.DOPB, 18.DOPM,    2, 1.39134e+03,   4, 1.05000e+01,   1,   4, LU, 1.39134e+03,   0,   0,   3
18.DOPM, 19.DOPC,    2, 1.39239e+03,   4, 1.05000e+01,   1,   4, LU, 1.39239e+03,   0,   0,   3
19.DOPC, 20.TOFP,    2, 1.39239e+03,   4, 1.05000e+01,   1,   4, LU, 1.39239e+03,   0,   0,   3
20.TOFP, 21.TOFB,    2, 1.39239e+03,   4, 1.05000e+01,   1,   4, LU, 1.39239e+03,   0,   0,   3
21.TOFB, 22.TOFM,    2, 1.39239e+03,   4, 1.05000e+01,   1,   4, LU, 1.39239e+03,   0,   0,   3
22.TOFM, 23.TOFC,    2, 1.39319e+03,   4, 1.05000e+01,   1,   4, LU, 1.39319e+03,   0,   1,   2
23.TOFC, 24.TONP,    2, 1.39319e+03,   4, 1.05000e+01,   1,   4, LU, 1.39319e+03,   0,   0,   2
24.TONP, 28.DCLB,    2, 1.39319e+03,   4, 1.05000e+01,   1,   4, LU, 1.39319e+03,   0,   0,   2
28.DCLB, 29.DCLM,    2, 1.39504e+03,   4, 1.05000e+01,   1,   4, LU, 1.39504e+03,   0,   0,   2
29.DCLM, 30.DCLC,    2, 1.39689e+03,   4, 1.05000e+01,   1,   4, LU, 1.39689e+03,   0,   0,   2
30.DCLC, 31.RSTC,    2, 1.39689e+03,   4, 1.05000e+01,   1,   4, LU, 1.39689e+03,   0,   0,   2
31.RSTC, 04.RTSC,    2, 1.39689e+03,   4, 1.05000e+01,   1,   4, LU, 1.39689e+03,   0,   0,   2
04.RTSC, 06.RSUB,    2, 1.39689e+03,   4, 1.05000e+01,   4,   5, LU, 1.39689e+03,   0,   0,   2
06.RSUB, 07.RSUM,    2, 1.39859e+03,   4, 1.09375e+01,   4,   5, LU, 1.39859e+03,   0,   0,   2
07.RSUM, 08.RSUC,    2, 1.40028e+03,   4, 1.22500e+01,   4,   5, LU, 1.40028e+03,   0,   0,   2
08.RSUC, 12.RSDB,    2, 1.40028e+03,   4, 1.22500e+01,   4,   5, LU, 1.40028e+03,   0,   0,   2
12.RSDB, 13.RSDM,    2, 1.40028e+03,   4, 1.35625e+01,   4,   5, LU, 1.40028e+03,   0,   0,   2
13.RSDM, 14.RSDC,    2, 1.40367e+03,   5, 1.40000e+01,   4,   5, LU, 1.40367e+03,   0,   0,   2
14.RSDC, 15.RSTB,    2, 1.40367e+03,   5, 1.40000e+01,   4,   5, LU, 1.40367e+03,   0,   0,   2
15.RSTB, 16.RSTM,    2, 1.40367e+03,   5, 1.40000e+01,   4,   5, LU, 1.40367e+03,   0,   0,   2
16.RSTM, 17.DOPB,    2, 1.40367e+03,   5, 1.40000e+01,   4,   5, LU, 1.40367e+03,   0,   0,   2
17.DOPB, 18.DOPM,    2, 1.40472e+03,   5, 1.40000e+01,   4,   5, LU, 1.40472e+03,   0,   0,   2
18.DOPM, 19.DOPC,    2, 1.40577e+03,   5, 1.40000e+01,   4,   5, LU, 1.40577e+03,   0,   0,   2
19.DOPC, 20.TOFP,    2, 1.40577e+03,   5, 1.40000e+01,   4,   5, LU, 1.40577e+03,   0,   0,   2
20.TOFP, 21.TOFB,    2, 1.40577e+03,   5, 1.40000e+01,   4,   5, LU, 1.40577e+03,   0,   0,   2
21.TOFB, 22.TOFM,    2, 1.40577e+03,   5, 1.40000e+01,   4,   5, LU, 1.40577e+03,   0,   0,   2
22.TOFM, 23.TOFC,    2, 1.40657e+03,   5, 1.40000e+01,   4,   5, LU, 1.40657e+03,   0,   1,   1
23.TOFC, 24.TONP,    2, 1.40657e+03,   5, 1.40000e+01,   4,   5, LU, 1.40657e+03,   0,   0,   1
24.TONP, 28.DCLB,    2, 1.40657e+03,   5, 1.40000e+01,   4,   5, LU, 1.40657e+03,   0,   0,   1
28.DCLB, 29.DCLM,    2, 1.40842e+03,   5, 1.40000e+01,   4,   5, LU, 1.40842e+03,   0,   0,   1
29.DCLM, 30.DCLC,    2, 1.41027e+03,   5, 1.40000e+01,   4,   5, LU, 1.41027e+03,   0,   0,   1
30.DCLC, 31.RSTC,    2, 1.41027e+03,   5, 1.40000e+01,   4,   5, LU, 1.41027e+03,   0,   0,   1
31.RSTC, 04.RTSC,    2, 1.41027e+03,   5, 1.40000e+01,   4,   5, LU, 1.41027e+03,   0,   0,   1
04.RTSC, 06.RSUB,    2, 1.41027e+03,   5, 1.40000e+01,   5,   9, LU, 1.41027e+03,   0,   0,   1
06.RSUB, 07.RSUM,    2, 1.41182e+03,   5, 1.44875e+01,   5,   9, LU, 1.41182e+03,   0,   0,   1
07.RSUM, 08.RSUC,    2, 1.41337e+03,   5, 1.59500e+01,   5,   9, LU, 1.41337e+03,   0,   0,   1
08.RSUC, 09.RCOB,    2, 1.41337e+03,   5, 1.59500e+01,   5,   9, LU, 1.41337e+03,   0,   0,   1
09.RCOB, 10.RCOM,    2, 1.41673e+03,   7, 2.10000e+01,   5,   9, UU, 1.41673e+03,   0,   0,   1
10.RCOM, 05.RTSR,    2, 1.42010e+03,   8, 2.60500e+01,   5,   9, UU, 1.42010e+03,   0,   0,   1
05.RTSR, 11.RCOC,    2, 1.42010e+03,   8, 2.60500e+01,   5,   9, UU, 1.42010e+03,   0,   0,   1
11.RCOC, 12.RSDB,    2, 1.42010e+03,   8, 2.60500e+01,   5,   9, UU, 1.42010e+03,   0,   0,   1
12.RSDB, 13.RSDM,    2, 1.42010e+03,   8, 2.75125e+01,   5,   9, UU, 1.42010e+03,   0,   0,   1
13.RSDM, 14.RSDC,    2, 1.42320e+03,   9, 2.80000e+01,   5,   9, UU, 1.42320e+03,   0,   0,   1
14.RSDC, 15.RSTB,    2, 1.42320e+03,   9, 2.80000e+01,   5,   9, UU, 1.42320e+03,   0,   0,   1
15.RSTB, 16.RSTM,    2, 1.42320e+03,   9, 2.80000e+01,   5,   9, UU, 1.42320e+03,   0,   0,   1
16.RSTM, 17.DOPB,    2, 1.42320e+03,   9, 2.80000e+01,   5,   9, UU, 1.42320e+03,   0,   0,   1
17.DOPB, 18.DOPM,    2, 1.42425e+03,   9, 2.80000e+01,   5,   9, UU, 1.42425e+03,   0,   0,   1
18.DOPM, 19.DOPC,    2, 1.42530e+03,   9, 2.80000e+01,   5,   9, UU, 1.42530e+03,   0,   0,   1
19.DOPC, 20.TOFP,    2, 1.42530e+03,   9, 2.80000e+01,   5,   9, UU, 1.42530e+03,   0,   0,   1
20.TOFP, 24.TONP,    2, 1.42530e+03,   9, 2.80000e+01,   5,   9, UU, 1.42530e+03,   0,   0,   1
24.TONP, 25.TONB,    2, 1.42530e+03,   9, 2.80000e+01,   5,   9, UU, 1.42530e+03,   0,   0,   1
25.TONB, 26.TONM,    2, 1.42530e+03,   9, 2.80000e+01,   5,   9, UU, 1.42530e+03,   0,   0,   1
26.TONM, 27.TONC,    2, 1.42610e+03,   9, 2.80000e+01,   5,   9, UU, 1.42610e+03,   1,   0,   2
27.TONC, 28.DCLB,    2, 1.42610e+03,   9, 2.80000e+01,   5,   9, UU, 1.42610e+03,   0,   0,   2
28.DCLB, 29.DCLM,    2, 1.42795e+03,   9, 2.80000e+01,   5,   9, UU, 1.42795e+03,   0,   0,   2
29.DCLM, 30.DCLC,    2, 1.42980e+03,   9, 2.80000e+01,   5,   9, UU, 1.42980e+03,   0,   0,   2
30.DCLC, 31.RSTC,    2, 1.42980e+03,   9, 2.80000e+01,   5,   9, UU, 1.42980e+03,   0,   0,   2
31.RSTC, 04.RTSC,    2, 1.42980e+03,   9, 2.80000e+01,   5,   9, UU, 1.42980e+03,   0,   0,   2
04.RTSC, 06.RSUB,    2, 1.42980e+03,   9, 2.80000e+01,   9,  10, UU, 1.42980e+03,   0,   0,   2
06.RSUB, 07.RSUM,    2, 1.43149e+03,   9, 2.84375e+01,   9,  10, UU, 1.43149e+03,   0,   0,   2
07.RSUM, 08.RSUC,    2, 1.43318e+03,   9, 2.97500e+01,   9,  10, UU, 1.43318e+03,   0,   0,   2
08.RSUC, 12.RSDB,    2, 1.43318e+03,   9, 2.97500e+01,   9,  10, UU, 1.43318e+03,   0,   0,   2
12.RSDB, 13.RSDM,    2, 1.43318e+03,   9, 3.10625e+01,   9,  10, UU, 1.43318e+03,   0,   0,   2
13.RSDM, 14.RSDC,    2, 1.43657e+03,  10, 3.15000e+01,   9,  10, UU, 1.43657e+03,   0,   0,   2
14.RSDC, 15.RSTB,    2, 1.43657e+03,  10, 3.15000e+01,   9,  10, UU, 1.43657e+03,   0,   0,   2
15.RSTB, 16.RSTM,    2, 1.43657e+03,  10, 3.15000e+01,   9,  10, UU, 1.43657e+03,   0,   0,   2
16.RSTM, 17.DOPB,    2, 1.43657e+03,  10, 3.15000e+01,   9,  10, UU, 1.43657e+03,   0,   0,   2
17.DOPB, 18.DOPM,    2, 1.43762e+03,  10, 3.15000e+01,   9,  10, UU, 1.43762e+03,   0,   0,   2
18.DOPM, 19.DOPC,    2, 1.43867e+03,  10, 3.15000e+01,   9,  10, UU, 1.43867e+03,   0,   0,   2
19.DOPC, 20.TOFP,    2, 1.43867e+03,  10, 3.15000e+01,   9,  10, UU, 1.43867e+03,   0,   0,   2
20.TOFP, 21.TOFB,    2, 1.43867e+03,  10, 3.15000e+01,   9,  10, UU, 1.43867e+03,   0,   0,   2
21.TOFB, 22.TOFM,    2, 1.43867e+03,  10, 3.15000e+01,   9,  10, UU, 1.43867e+03,   0,   0,   2
22.TOFM, 23.TOFC,    2, 1.43947e+03,  10, 3.15000e+01,   9,  10, UU, 1.43947e+03,   0,   1,   1
23.TOFC, 24.TONP,    2, 1.43947e+03,  10, 3.15000e+01,   9,  10, UU, 1.43947e+03,   0,   0,   1
24.TONP, 28.DCLB,    2, 1.43947e+03,  10, 3.15000e+01,   9,  10, UU, 1.43947e+03,   0,   0,   1
28.DCLB, 29.DCLM,    2, 1.44132e+03,  10, 3.15000e+01,   9,  10, UU, 1.44132e+03,   0,   0,   1
29.DCLM, 30.DCLC,    2, 1.44317e+03,  10, 3.15000e+01,   9,  10, UU, 1.44317e+03,   0,   0,   1
30.DCLC, 31.RSTC,    2, 1.44317e+03,  10, 3.15000e+01,   9,  10, UU, 1.44317e+03,   0,   0,   1
31.RSTC, 04.RTSC,    2, 1.44317e+03,  10, 3.15000e+01,   9,  10, UU, 1.44317e+03,   0,   0,   1
04.RTSC, 06.RSUB,    2, 1.44317e+03,  10, 3.15000e+01,  10,   4, UD, 1.44317e+03,   0,   0,   1
06.RSUB, 07.RSUM,    2, 1.44472e+03,   9, 3.10125e+01,  10,   4, UD, 1.44472e+03,   0,   0,   1
07.RSUM, 08.RSUC,    2, 1.44627e+03,   9, 2.95500e+01,  10,   4, UD, 1.44627e+03,   0,   0,   1
08.RSUC, 09.RCOB,    2, 1.44627e+03,   9, 2.95500e+01,  10,   4, UD, 1.44627e+03,   0,   0,   1
09.RCOB, 10.RCOM,    2, 1.45197e+03,   7, 2.10000e+01,  10,   4, UD, 1.45197e+03,   0,   0,   1
10.RCOM, 05.RTSR,    2, 1.45767e+03,   4, 1.24500e+01,  10,   4, LD, 1.45767e+03,   0,   0,   1
05.RTSR, 11.RCOC,    2, 1.45767e+03,   4, 1.24500e+01,  10,   4, LD, 1.45767e+03,   0,   0,   1
11.RCOC, 12.RSDB,    2, 1.45767e+03,   4, 1.24500e+01,  10,   4, LD, 1.45767e+03,   0,   0,   1
12.RSDB, 13.RSDM,    2, 1.45767e+03,   4, 1.09875e+01,  10,   4, LD, 1.45767e+03,   0,   0,   1
13.RSDM, 14.RSDC,    2, 1.46077e+03,   4, 1.05000e+01,  10,   4, LD, 1.46077e+03,   0,   0,   1
14.RSDC, 15.RSTB,    2, 1.46077e+03,   4, 1.05000e+01,  10,   4, LD, 1.46077e+03,   0,   0,   1
15.RSTB, 16.RSTM,    2, 1.46077e+03,   4, 1.05000e+01,  10,   4, LD, 1.46077e+03,   0,   0,   1
16.RSTM, 17.DOPB,    2, 1.46077e+03,   4, 1.05000e+01,  10,   4, LD, 1.46077e+03,   0,   0,   1
17.DOPB, 18.DOPM,    2, 1.46182e+03,   4, 1.05000e+01,  10,   4, LD, 1.46182e+03,   0,   0,   1
18.DOPM, 19.DOPC,    2, 1.46287e+03,   4, 1.05000e+01,  10,   4, LD, 1.46287e+03,   0,   0,   1
19.DOPC, 20.TOFP,    2, 1.46287e+03,   4, 1.05000e+01,  10,   4, LD, 1.46287e+03,   0,   0,   1
20.TOFP, 24.TONP,    2, 1.46287e+03,   4, 1.05000e+01,  10,   4, LD, 1.46287e+03,   0,   0,   1
24.TONP, 25.TONB,    2, 1.46287e+03,   4, 1.05000e+01,  10,   4, LD, 1.46287e+03,   0,   0,   1
25.TONB, 26.TONM,    2, 1.46367e+03,   4, 1.05000e+01,  10,   4, LD, 1.46367e+03,   1,   0,   2
26.TONM, 27.TONC,    2, 1.46447e+03,   4, 1.05000e+01,  10,   4, LD, 1.46447e+03,   1,   0,   3
27.TONC, 28.DCLB,    2, 1.46447e+03,   4, 1.05000e+01,  10,   4, LD, 1.46447e+03,   0,   0,   3
28.DCLB, 29.DCLM,    2, 1.46632e+03,   4, 1.05000e+01,  10,   4, LD, 1.46632e+03,   0,   0,   3
29.DCLM, 30.DCLC,    2, 1.46817e+03,   4, 1.05000e+01,  10,   4, LD, 1.46817e+03,   0,   0,   3
30.DCLC, 31.RSTC,    2, 1.46817e+03,   4, 1.05000e+01,  10,   4, LD, 1.46817e+03,   0,   0,   3
31.RSTC, 04.RTSC,    2, 1.46817e+03,   4, 1.05000e+01,  10,   4, LD, 1.46817e+03,   0,   0,   3
04.RTSC, 06.RSUB,    2, 1.46817e+03,   4, 1.05000e+01,   4,   3, LD, 1.46817e+03,   0,   0,   3
06.RSUB, 07.RSUM,    2, 1.46986e+03,   3, 1.00625e+01,   4,   3, LD, 1.46986e+03,   0,   0,   3
07.RSUM, 08.RSUC,    2, 1.47156e+03,   3, 8.75000e+00,   4,   3, LD, 1.47156e+03,   0,   0,   3
08.RSUC, 12.RSDB,    2, 1.47156e+03,   3, 8.75000e+00,   4,   3, LD, 1.47156e+03,   0,   0,   3
12.RSDB, 13.RSDM,    2, 1.47156e+03,   3, 7.43750e+00,   4,   3, LD, 1.47156e+03,   0,   0,   3
13.RSDM, 14.RSDC,    2, 1.47494e+03,   3, 7.00000e+00,   4,   3, LD, 1.47494e+03,   0,   0,   3
14.RSDC, 15.RSTB,    2, 1.47494e+03,   3, 7.00000e+00,   4,   3, LD, 1.47494e+03,   0,   0,   3
15.RSTB, 16.RSTM,    2, 1.47494e+03,   3, 7.00000e+00,   4,   3, LD, 1.47494e+03,   0,   0,   3
16.RSTM, 17.DOPB,    2, 1.47494e+03,   3, 7.00000e+00,   4,   3, LD, 1.47494e+03,   0,   0,   3
17.DOPB, 18.DOPM,    2, 1.47599e+03,   3, 7.00000e+00,   4,   3, LD, 1.47599e+03,   0,   0,   3
18.DOPM, 19.DOPC,    2, 1.47704e+03,   3, 7.00000e+00,   4,   3, LD, 1.47704e+03,   0,   0,   3
19.DOPC, 20.TOFP,    2, 1.47704e+03,   3, 7.00000e+00,   4,   3, LD, 1.47704e+03,   0,   0,   3
20.TOFP, 24.TONP,    2, 1.47704e+03,   3, 7.00000e+00,   4,   3, LD, 1.47704e+03,   0,   0,   3
24.TONP, 25.TONB,    2, 1.47704e+03,   3, 7.00000e+00,   4,   3, LD, 1.47704e+03,   0,   0,   3
25.TONB, 26.TONM,    2, 1.47784e+03,   3, 7.00000e+00,   4,   3, LD, 1.47784e+03,   1,   0,   4
26.TONM, 27.TONC,    2, 1.47864e+03,   3, 7.00000e+00,   4,   3, LD, 1.47864e+03,   1,   0,   5
27.TONC, 28.DCLB,    2, 1.47864e+03,   3, 7.00000e+00,   4,   3, LD, 1.47864e+03,   0,   0,   5
28.DCLB, 29.DCLM,    2, 1.48049e+03,   3, 7.00000e+00,   4,   3, LD, 1.48049e+03,   0,   0,   5
29.DCLM, 30.DCLC,    2, 1.48234e+03,   3, 7.00000e+00,   4,   3, LD, 1.48234e+03,   0,   0,   5
30.DCLC, 31.RSTC,    2, 1.48234e+03,   3, 7.00000e+00,   4,   3, LD, 1.48234e+03,   0,   0,   5
31.RSTC, 04.RTSC,    2, 1.48234e+03,   3, 7.00000e+00,   4,   3, LD, 1.48234e+03,   0,   0,   5
04.RTSC, 06.RSUB,    2, 1.48234e+03,   3, 7.00000e+00,   3,   1, LD, 1.48234e+03,   0,   0,   5
06.RSUB, 07.RSUM,    2, 1.48389e+03,   2, 6.51250e+00,   3,   1, LD, 1.48389e+03,   0,   0,   5
07.RSUM, 08.RSUC,    2, 1.48544e+03,   2, 5.05000e+00,   3,   1, LD, 1.48544e+03,   0,   0,   5
08.RSUC, 09.RCOB,    2, 1.48544e+03,   2, 5.05000e+00,   3,   1, LD, 1.48544e+03,   0,   0,   5
09.RCOB, 10.RCOM,    2, 1.48647e+03,   2, 3.50000e+00,   3,   1, LD, 1.48647e+03,   0,   0,   5
10.RCOM, 05.RTSR,    2, 1.48751e+03,   1, 1.95000e+00,   3,   1, LD, 1.48751e+03,   0,   0,   5
05.RTSR, 11.RCOC,    2, 1.48751e+03,   1, 1.95000e+00,   3,   1, LD, 1.48751e+03,   0,   0,   5
11.RCOC, 12.RSDB,    2, 1.48751e+03,   1, 1.95000e+00,   3,   1, LD, 1.48751e+03,   0,   0,   5
12.RSDB, 13.RSDM,    2, 1.48751e+03,   1, 4.87500e-01,   3,   1, LD, 1.48751e+03,   0,   0,   5
13.RSDM, 14.RSDC,    2, 1.49061e+03,   1, 0.00000e+00,   3,   1, LD, 1.49061e+03,   0,   0,   5
14.RSDC, 15.RSTB,    2, 1.49061e+03,   1, 0.00000e+00,   3,   1, LD, 1.49061e+03,   0,   0,   5
15.RSTB, 16.RSTM,    2, 1.49061e+03,   1, 0.00000e+00,   3,   1, LD, 1.49061e+03,   0,   0,   5
16.RSTM, 17.DOPB,    2, 1.49061e+03,   1, 0.00000e+00,   3,   1, LD, 1.49061e+03,   0,   0,   5
17.DOPB, 18.DOPM,    2, 1.49166e+03,   1, 0.00000e+00,   3,   1, LD, 1.49166e+03,   0,   0,   5
18.DOPM, 19.DOPC,    2, 1.49271e+03,   1, 0.00000e+00,   3,   1, LD, 1.49271e+03,   0,   0,   5
19.DOPC, 20.TOFP,    2, 1.49271e+03,   1, 0.00000e+00,   3,   1, LD, 1.49271e+03,   0,   0,   5
20.TOFP, 21.TOFB,    2, 1.49271e+03,   1, 0.00000e+00,   3,   1, LD, 1.49271e+03,   0,   0,   5
21.TOFB, 22.TOFM,    2, 1.49431e+03,   1, 0.00000e+00,   3,   1, LD, 1.49431e+03,   0,   2,   3
22.TOFM, 23.TOFC,    2, 1.49671e+03,   1, 0.00000e+00,   3,   1, LD, 1.49671e+03,   0,   3,   0
23.TOFC, 24.TONP,    2, 1.49671e+03,   1, 0.00000e+00,   3,   1, LD, 1.49671e+03,   0,   0,   0
